ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpent,TotalPurchases,TotalChildren,TotalCampaignsAccepted,CustomerTenureDays,CLV,IncomeGroup,AgeGroup,CustomerSegment,CustomerSegmentLabel
701,1971,Graduation,Married,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,54,1179,16,1,1,4356,98.85898760330579,Mid,50-60,1,At Risk
3856,1960,Graduation,Married,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,65,1005,22,1,0,4753,77.23043341047759,Mid,60+,1,At Risk
4149,1948,PhD,Married,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,77,1348,20,0,0,4168,118.12787907869483,Upper-Mid,60+,1,At Risk
2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,66,1307,19,1,0,4667,102.28878294407542,Mid,60+,3,Lost
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,61,486,13,1,1,4539,39.10806345009914,Lower-Mid,60+,2,Potential
1173,1947,Master,Married,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,78,2252,12,0,2,4597,178.93038938438113,Upper-Mid,60+,1,At Risk
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,54,235,10,2,0,4436,19.34935752930568,Lower-Mid,50-60,0,Champions
4611,1970,Graduation,Married,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,55,1724,30,0,2,4645,135.56318622174382,High,50-60,3,Lost
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55,235,10,1,0,4319,19.873523963880526,Mid,50-60,2,Potential
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48,1092,25,1,0,4158,95.92424242424242,Upper-Mid,40-50,3,Lost
10928,1958,Graduation,Married,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67,599,15,1,0,4407,49.64482641252553,Mid,60+,3,Lost
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,2008,19,0,1,4253,172.448154244063,Upper-Mid,60+,3,Lost
6728,1985,Graduation,Married,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40,48,4,1,0,4792,3.6585976627712857,Low,30-40,2,Potential
6661,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,1174,27,1,0,4807,89.20397337216559,Mid,50-60,1,At Risk
4725,1950,PhD,Married,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75,67,6,1,0,4198,5.829383039542639,Mid,60+,0,Champions
3277,1955,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,365,13,1,0,4816,27.681945598006642,Lower-Mid,60+,2,Potential
5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,50,6,0,0,0,4263,0.5140745953553835,High,40-50,0,Champions
2564,1953,Graduation,Married,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72,165,8,1,0,4297,14.025191994414708,Mid,60+,0,Champions
946,1958,2n Cycle,Married,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,210,9,0,0,4766,16.093684431389004,Low,60+,0,Champions
3867,1947,PhD,Married,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,1095,25,1,0,4423,90.42476825683924,Mid,60+,3,Lost
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,223,8,3,1,4372,18.63008920402562,Lower-Mid,50-60,0,Champions
55,1963,Graduation,Married,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,597,18,1,0,4690,46.49344349680171,Mid,60+,1,At Risk
7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,22,3,1,0,4348,1.8480910763569456,Low,30-40,0,Champions
5084,1975,Graduation,Widowed,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,1064,23,1,0,4307,90.23125145112607,Mid,40-50,1,At Risk
1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,74,5,0,0,4781,5.653315206023845,Low,40-50,2,Potential
8162,1956,Master,Married,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,26,4,0,0,4665,2.0356913183279746,Low,60+,0,Champions
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,60,4,0,0,4669,4.693724566288284,Low,60+,0,Champions
8754,1974,PhD,Married,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,20,3,1,0,4530,1.6125827814569538,Lower-Mid,50-60,2,Potential
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,59,5,1,0,4398,4.899897680763983,Low,30-40,2,Potential
11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,34,4,1,0,4537,2.7371611196826096,Low,50-60,2,Potential
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,198,9,2,0,4355,16.606084959816304,Mid,50-60,0,Champions
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,1048,25,1,0,4456,85.90260323159784,Mid,60+,1,At Risk
10379,1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,574,16,2,0,4354,48.15192926045016,Mid,60+,1,At Risk
9204,1970,Graduation,Widowed,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,1029,13,1,0,4776,78.69393844221105,Mid,50-60,3,Lost
3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,670,18,1,0,4316,56.700069508804454,Upper-Mid,40-50,3,Lost
2920,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,990,14,1,0,4696,77.00117120954003,Mid,40-50,1,At Risk
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,11,3,2,0,4159,0.9660375090165905,Low,50-60,2,Potential
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,1241,18,1,1,4728,95.87039974619289,Upper-Mid,60+,3,Lost
9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,576,16,0,0,4299,48.93789253314725,Mid,40-50,1,At Risk
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,172,8,1,1,4499,13.963769726605912,Lower-Mid,30-40,2,Potential
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,664,19,0,0,4309,56.283592480854026,Mid,40-50,3,Lost
2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,928,21,1,0,4375,77.47474285714286,Mid,60+,1,At Risk
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,2074,29,0,0,4789,158.18093547713508,Mid,50-60,1,At Risk
75,1982,2n Cycle,Married,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,467,14,0,0,4460,38.244786995515696,Lower-Mid,40-50,2,Potential
10120,1955,Graduation,Married,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,257,10,1,0,4369,21.485294117647058,Lower-Mid,60+,0,Champions
6327,1967,Graduation,Married,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,1146,16,0,0,4313,97.0499652214236,Mid,50-60,1,At Risk
10142,1976,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,689,18,1,0,4600,54.708097826086956,Mid,40-50,1,At Risk
9826,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,2114,21,0,0,4776,161.67054020100502,Upper-Mid,50-60,1,At Risk
1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43,1717,29,0,0,4815,130.24595015576324,High,40-50,3,Lost
10767,1989,PhD,Married,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36,1346,20,0,2,4165,118.03757503001201,Upper-Mid,30-40,3,Lost
7279,1969,PhD,Married,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,1044,14,0,0,4393,86.8019576599135,Mid,50-60,3,Lost
7230,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,493,16,1,1,4754,37.8772086663862,Mid,60+,1,At Risk
143,1970,Graduation,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55,957,12,0,0,4429,78.92170918943327,Mid,50-60,1,At Risk
450,1958,Master,Married,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67,270,9,1,0,4473,22.047283702213278,Lower-Mid,60+,0,Champions
9316,1952,Basic,Married,13084.0,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,29,4,0,0,4360,2.429415137614679,Low,60+,2,Potential
6379,1949,Master,Widowed,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76,121,6,2,0,4517,9.784204117777286,Lower-Mid,60+,2,Potential
9239,1961,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,126,7,2,0,4459,10.321036106750393,Mid,60+,0,Champions
8315,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,23,3,0,0,4216,1.992587760910816,Lower-Mid,<30,0,Champions
2868,1949,PhD,Single,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,57,5,2,0,4568,4.557629159369527,Low,60+,2,Potential
10888,1961,Graduation,Single,45938.0,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,636,18,0,0,4359,53.29181004817618,Lower-Mid,60+,3,Lost
1277,1960,Graduation,Married,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65,1004,27,0,1,4202,87.2705854355069,Upper-Mid,60+,3,Lost
9977,1973,Graduation,Divorced,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52,734,17,1,0,4406,60.847367226509306,Upper-Mid,50-60,1,At Risk
10196,1978,Graduation,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,614,18,2,0,4230,53.01737588652482,Mid,40-50,3,Lost
6384,1978,Graduation,Divorced,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,1453,18,1,1,4259,124.60865226579008,Mid,40-50,3,Lost
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37,1621,14,0,3,4182,141.57586083213772,Upper-Mid,30-40,3,Lost
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,187,9,1,0,4306,15.861994890849976,Lower-Mid,50-60,2,Potential
6988,1986,Graduation,Married,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,1443,20,1,2,4656,113.19925902061856,Mid,30-40,1,At Risk
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,57,5,1,0,4123,5.049539170506913,Lower-Mid,50-60,2,Potential
6991,1951,Graduation,Divorced,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,637,18,1,0,4566,50.955814717477004,Lower-Mid,60+,1,At Risk
3336,1948,PhD,Married,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77,948,11,1,1,4341,79.76434001382171,Mid,60+,1,At Risk
4301,1971,Master,Married,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,59,4,1,1,4656,4.628382731958762,Lower-Mid,50-60,2,Potential
1940,1986,Graduation,Married,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,18,3,1,0,4473,1.4698189134808852,Low,30-40,2,Potential
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60,903,22,1,0,4737,69.62650411652945,Mid,50-60,1,At Risk
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,112,6,1,0,4615,8.864138678223187,Lower-Mid,40-50,2,Potential
1044,1953,Graduation,Married,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,72,596,17,0,0,4532,48.033759929390996,Mid,60+,3,Lost
6969,1982,Graduation,Married,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,43,233,10,1,0,4447,19.13722734427704,Mid,40-50,0,Champions
10479,1975,PhD,Married,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50,1511,10,0,0,4690,117.67436034115138,Upper-Mid,40-50,1,At Risk
3619,1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,65,1152,16,0,1,4765,88.30388247639034,Upper-Mid,60+,3,Lost
1715,1978,Graduation,Married,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,48,5,1,0,4624,3.791522491349481,Low,40-50,2,Potential
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,55,1185,25,1,0,4576,94.58506337412588,Mid,50-60,1,At Risk
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,21,3,2,0,4213,1.820614763826252,Lower-Mid,60+,2,Potential
5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,60,965,14,1,0,4678,75.34550021376657,Mid,50-60,3,Lost
4990,1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71,869,20,0,0,4544,69.85084727112675,Mid,60+,1,At Risk
4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,16,4,1,0,4158,1.4054834054834056,Low,40-50,2,Potential
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,60,1947,15,0,0,4622,153.86017957594115,Mid,50-60,1,At Risk
4692,1976,Graduation,Married,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49,71,7,1,1,4818,5.38247198007472,Low,40-50,2,Potential
7212,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,65,5,1,0,4142,5.7318324480927085,Lower-Mid,50-60,0,Champions
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,70,1380,23,0,1,4339,116.16616731965891,Upper-Mid,60+,1,At Risk
437,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,49,1027,22,0,0,4276,87.72491814780169,Upper-Mid,40-50,3,Lost
11171,1965,Master,Married,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,411,14,3,0,4382,34.25781606572342,Mid,50-60,0,Champions
11101,1991,Graduation,Married,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,34,836,25,0,1,4561,66.94781846086384,Upper-Mid,30-40,3,Lost
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,76,11,3,2,0,4396,0.9139558689717925,Lower-Mid,60+,2,Potential
610,1953,PhD,Married,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,72,480,15,2,0,4812,36.433915211970074,Mid,60+,0,Champions
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,47,606,16,2,0,4503,49.15423051299134,Mid,40-50,1,At Risk
5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,77,284,11,3,0,4377,23.69910897875257,Lower-Mid,60+,0,Champions
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,52,1472,11,2,3,4384,122.63868613138685,Upper-Mid,50-60,3,Lost
7875,1949,Graduation,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,76,1677,25,0,3,4182,146.46682209469154,Mid,60+,3,Lost
7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,52,1335,17,1,0,4578,106.51130406290957,Mid,50-60,1,At Risk
6255,1952,Master,Married,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,73,334,12,1,0,4147,29.417289606944777,Mid,60+,2,Potential
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,36,18,3,1,0,4589,1.4326650686424058,Low,30-40,2,Potential
5564,1969,Graduation,Married,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,56,1338,18,1,0,4810,101.60176715176715,Mid,50-60,3,Lost
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,72,1099,26,1,0,4584,87.5675719895288,Mid,60+,3,Lost
7458,1956,Master,Married,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,69,97,6,2,0,4601,7.700336883286242,Lower-Mid,60+,2,Potential
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,63,6,3,0,4300,5.351337209302326,Lower-Mid,60+,0,Champions
7761,1978,2n Cycle,Married,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,47,109,7,1,0,4453,8.940545699528409,Lower-Mid,40-50,0,Champions
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,61,902,20,0,1,4276,77.04759120673528,Upper-Mid,60+,1,At Risk
3560,1952,Graduation,Married,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,1574,19,0,1,4534,126.79830172033525,Upper-Mid,60+,1,At Risk
7235,1975,2n Cycle,Married,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,50,38,6,1,0,4323,3.210617626648161,Low,40-50,2,Potential
10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,30,960,23,0,0,4233,82.83486888731396,Mid,<30,3,Lost
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,55,28,3,1,1,4408,2.320099818511797,Lower-Mid,50-60,2,Potential
4073,1954,2n Cycle,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,71,1215,27,0,1,4272,103.88079353932585,Mid,60+,3,Lost
6974,1972,PhD,Married,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,53,1497,21,0,0,4301,127.12840037200652,Upper-Mid,50-60,1,At Risk
7938,1958,PhD,Married,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,67,449,15,1,0,4390,37.35700455580865,Mid,60+,0,Champions
7094,1975,Graduation,Widowed,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,1064,23,1,0,4307,90.23125145112607,Mid,40-50,1,At Risk
3667,1969,Graduation,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,56,1757,24,0,3,4607,139.2976448882136,Upper-Mid,50-60,3,Lost
7723,1979,Graduation,Married,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,1440,20,0,0,4179,125.8578607322326,Upper-Mid,40-50,1,At Risk
3870,1978,2n Cycle,Married,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,47,1006,23,0,0,4626,79.42963683527886,Mid,40-50,3,Lost
4012,1972,PhD,Married,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,53,1226,18,1,0,4808,93.13571131447588,Mid,50-60,1,At Risk
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,61,1171,15,1,0,4404,97.11801771117166,Mid,60+,3,Lost
10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,46,92,6,1,0,4592,7.317726480836237,Lower-Mid,40-50,2,Potential
6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66,99,7,1,0,4205,8.599227110582639,Lower-Mid,60+,0,Champions
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,44,66,6,1,0,4390,5.49123006833713,Lower-Mid,40-50,2,Potential
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,564,17,2,0,4187,49.20014330069262,Upper-Mid,50-60,3,Lost
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,37,1427,20,0,0,4365,119.40704467353952,Upper-Mid,30-40,3,Lost
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47,86,5,1,1,4536,6.924933862433863,Lower-Mid,40-50,2,Potential
